instance,classifiedAs
329,1
330,9
331,1
332,3
333,7
334,9
335,9
336,5
337,2
338,8
339,4
340,4
341,9
342,9
343,1
344,5
345,0
346,8
347,2
348,8
349,1
350,1
351,1
352,5
353,9
354,1
355,4
356,1
357,9
358,0
359,9
360,1
361,5
362,5
363,8
364,5
365,9
366,1
367,3
368,1
369,9
370,5
371,9
372,9
373,1
374,4
375,9
376,8
377,1
378,1
379,9
380,5
381,4
382,1
383,9
384,1
385,3
386,9
387,1
388,0
389,2
390,4
391,9
392,9
393,5
394,0
395,9
396,2
397,9
398,1
399,1
400,4
401,9
402,1
403,6
404,9
405,9
406,4
407,0
408,9
409,9
410,9
411,9
412,0
413,1
414,1
415,8
416,1
417,0
418,6
419,0
420,9
421,8
422,9
423,9
424,8
425,9
426,4
427,8
428,0
429,9
430,8
431,7
432,1
433,3
434,9
435,4
436,9
437,5
438,2
439,9
440,6
441,0
442,9
443,5
444,1
445,5
446,5
447,1
448,8
449,1
450,9
451,5
452,4
453,9
454,1
455,4
456,4
457,1
458,1
459,9
460,5
461,4
462,0
463,1
464,5
465,1
466,1
467,0
468,9
469,1
470,1
471,9
472,9
473,4
474,6
475,0
476,7
477,0
478,0
479,1
480,0
481,1
482,4
483,3
484,3
485,9
486,1
487,2
488,1
489,9
490,9
491,6
492,3
493,8
494,4
495,9
496,1
497,1
498,9
499,0
500,0
501,5
502,0
503,8
504,8
505,1
506,9
507,9
508,1
509,5
510,9
511,0
512,8
513,1
514,6
515,5
516,3
517,9
518,2
519,0
520,0
521,9
522,8
523,3
524,5
525,8
526,1
527,5
528,9
529,4
530,9
531,3
532,6
533,5
534,8
535,0
536,1
537,8
538,8
539,9
540,6
541,9
542,1
543,6
544,1
545,0
546,8
547,1
548,6
549,6
550,0
551,4
552,9
553,5
554,1
555,4
556,5
557,2
558,9
559,1
560,1
561,1
562,9
563,0
564,1
565,8
566,0
567,1
568,1
569,4
570,9
571,9
572,9
573,9
574,9
575,1
576,5
577,9
578,2
579,0
580,7
581,9
582,0
583,6
584,1
585,1
586,1
587,8
588,1
589,5
590,8
591,5
592,1
593,1
594,1
595,9
596,5
597,7
598,0
599,0
600,1
601,9
602,1
603,4
604,9
605,9
606,9
607,5
608,5
609,8
610,5
611,1
612,4
613,0
614,8
615,9
616,4
617,5
618,4
619,6
620,0
621,9
622,1
623,1
624,7
625,5
626,5
627,9
628,1
629,4
630,1
631,1
632,9
633,5
634,9
635,7
636,4
637,8
638,9
639,1
640,9
641,8
642,0
643,8
644,4
645,9
646,1
647,5
648,9
649,1
650,5
651,8
652,5
653,3
654,9
655,4
656,1
657,1
658,9
659,9
660,5
661,9
662,5
663,7
664,0
665,0
666,9
667,8
668,9
669,8
670,1
671,3
672,9
673,9
674,4
675,7
676,9
677,9
678,2
679,9
680,9
681,1
682,1
683,0
684,1
685,0
686,1
687,5
688,1
689,2
690,3
691,5
692,1
693,9
694,5
695,0
696,0
697,9
698,4
699,8
700,4
701,1
702,1
703,4
704,6
705,1
706,0
707,1
708,1
709,9
710,9
711,9
712,1
713,1
714,5
715,9
716,5
717,5
718,8
719,9
720,5
721,1
722,4
723,4
724,1
725,0
726,0
727,0
728,3
729,0
730,1
731,9
732,0
733,5
734,8
735,5
736,9
737,8
738,5
739,9
740,1
741,1
742,5
743,9
744,1
745,6
746,4
747,7
748,9
749,3
750,1
751,1
752,0
753,1
754,1
755,1
756,9
757,9
758,9
759,8
760,1
761,9
762,3
763,9
764,1
765,9
766,8
767,9
768,0
769,8
770,3
771,3
772,6
773,3
774,8
775,5
776,8
777,9
778,6
779,9
780,9
781,0
782,9
783,9
784,2
785,1
786,1
787,4
788,1
789,1
790,0
791,1
792,1
793,6
794,1
795,9
796,5
797,9
798,1
799,8
800,3
801,1
802,8
803,1
804,5
805,4
806,5
807,9
808,9
809,1
810,9
811,9
812,9
813,9
814,4
815,7
816,2
817,9
818,0
819,1
820,8
821,5
822,9
823,4
824,4
825,9
826,1
827,1
828,1
829,9
830,5
831,1
832,1
833,4
834,1
835,5
836,1
837,4
838,8
839,5
840,4
841,3
842,0
843,5
844,9
845,1
846,9
847,1
848,4
849,0
850,3
851,4
852,0
853,3
854,0
855,8
856,8
857,1
858,1
859,0
860,4
861,1
862,4
863,8
864,0
865,6
866,9
867,3
868,1
869,8
870,4
871,7
872,5
873,0
874,3
875,8
876,9
877,7
878,1
879,8
880,9
881,1
882,9
883,5
884,9
885,1
886,5
887,8
888,1
889,1
890,5
891,2
892,8
893,9
894,1
895,5
896,5
897,8
898,8
899,8
900,1
901,1
902,9
903,4
904,5
905,2
906,1
907,8
908,8
909,9
910,0
911,1
912,0
913,1
914,7
915,9
916,1
917,2
918,0
919,7
920,9
921,0
922,9
923,8
924,8
925,5
926,1
927,0
928,5
929,9
930,1
931,9
932,9
933,0
934,9
935,8
936,1
937,1
938,7
939,1
940,1
941,9
942,8
943,1
944,9
945,7
946,4
947,9
948,1
949,4
950,0
951,1
952,5
953,9
954,9
955,9
956,0
957,6
958,9
959,9
960,4
961,9
962,9
963,1
964,4
965,4
966,5
967,1
968,9
969,3
970,3
971,9
972,9
973,8
974,1
975,1
976,1
977,7
978,4
979,4
980,5
981,5
982,9
983,5
984,9
985,6
986,4
987,1
988,5
989,1
990,9
991,8
992,1
993,0
994,6
995,1
996,6
997,0
998,2
999,4
1000,2
1001,2
1002,9
1003,1
1004,0
1005,9
1006,8
1007,4
1008,4
1009,1
1010,5
1011,1
1012,0
1013,1
1014,9
1015,1
1016,4
1017,0
1018,1
1019,1
1020,4
1021,9
1022,4
1023,8
1024,1
1025,5
1026,8
1027,4
1028,1
1029,5
1030,0
1031,6
1032,0
1033,4
1034,0
1035,1
1036,1
1037,4
1038,4
1039,4
1040,9
1041,2
1042,1
1043,3
1044,3
1045,2
1046,3
1047,8
1048,1
1049,9
1050,1
1051,1
1052,1
1053,1
1054,6
1055,9
1056,0
1057,1
1058,1
1059,5
1060,5
1061,4
1062,1
1063,1
1064,4
1065,8
1066,9
1067,1
1068,1
1069,9
1070,1
1071,9
1072,1
1073,1
1074,0
1075,1
1076,0
1077,6
1078,5
1079,2
1080,9
1081,1
1082,8
1083,1
1084,2
1085,1
1086,1
1087,3
1088,1
1089,8
1090,1
1091,4
1092,3
1093,2
1094,7
1095,1
1096,1
1097,1
1098,1
1099,0
1100,0
1101,9
1102,4
1103,1
1104,8
1105,1
1106,1
1107,3
1108,1
1109,3
1110,1
1111,1
1112,1
1113,9
1114,8
1115,8
1116,1
1117,9
1118,9
1119,5
1120,1
1121,2
1122,0
1123,4
1124,9
1125,1
1126,8
1127,0
1128,4
1129,9
1130,9
1131,6
1132,1
1133,0
1134,5
1135,8
1136,1
1137,8
1138,8
1139,8
1140,5
1141,0
1142,5
1143,5
1144,1
1145,1
1146,1
1147,9
1148,0
1149,1
1150,4
1151,1
1152,9
1153,1
1154,4
1155,9
1156,0
1157,4
1158,9
1159,5
1160,0
1161,0
1162,1
1163,7
1164,1
1165,7
1166,1
1167,1
1168,9
1169,9
1170,1
1171,5
1172,4
1173,9
1174,0
1175,6
1176,9
1177,9
1178,8
1179,1
1180,0
1181,3
1182,9
1183,6
1184,1
1185,1
1186,9
1187,0
1188,0
1189,0
1190,8
1191,9
1192,0
1193,4
1194,1
1195,4
1196,9
1197,4
1198,1
1199,5
1200,8
1201,3
1202,1
1203,8
1204,4
1205,4
1206,5
1207,9
1208,5
1209,9
1210,1
1211,8
1212,4
1213,4
1214,8
1215,4
1216,8
1217,8
1218,1
1219,0
1220,9
1221,0
1222,9
1223,4
1224,4
1225,4
1226,5
1227,5
1228,1
1229,9
1230,2
1231,5
1232,1
1233,8
1234,9
1235,8
1236,1
1237,9
1238,9
1239,4
1240,1
1241,9
1242,6
1243,9
1244,1
1245,8
1246,4
1247,1
1248,5
1249,1
1250,9
1251,1
1252,1
1253,9
1254,9
1255,9
1256,1
1257,6
1258,8
1259,1
1260,9
1261,8
1262,9
1263,1
1264,9
1265,5
1266,1
1267,9
1268,1
1269,1
1270,4
1271,9
1272,0
1273,5
1274,5
1275,8
1276,1
1277,9
1278,0
1279,9
1280,1
1281,0
1282,5
1283,5
1284,9
1285,6
1286,1
1287,3
1288,9
1289,1
1290,2
1291,6
1292,5
1293,9
1294,9
1295,1
1296,1
1297,0
1298,1
1299,9
1300,9
1301,0
1302,4
1303,9
1304,5
1305,5
1306,4
1307,4
1308,9
1309,8
1310,4
1311,1
1312,1
1313,3
1314,5
1315,1
1316,5
1317,1
1318,9
1319,0
1320,6
1321,8
1322,1
1323,4
1324,9
1325,0
1326,0
1327,5
1328,9
1329,1
1330,5
1331,9
1332,1
1333,1
1334,0
1335,0
1336,0
1337,9
1338,9
1339,8
1340,8
1341,5
1342,1
1343,5
1344,4
1345,4
1346,5
1347,8
1348,1
1349,1
1350,5
1351,8
1352,1
1353,8
1354,0
1355,4
1356,1
1357,1
1358,9
1359,0
1360,1
1361,4
1362,0
1363,5
1364,1
1365,8
1366,5
1367,9
1368,1
1369,1
1370,5
1371,7
1372,1
1373,9
1374,5
1375,8
1376,9
1377,1
1378,8
1379,5
1380,8
1381,0
1382,4
1383,0
1384,1
1385,5
1386,9
1387,1
1388,0
1389,6
1390,3
1391,9
1392,9
1393,9
1394,9
1395,4
1396,5
1397,2
1398,5
1399,5
1400,8
1401,5
1402,1
1403,1
1404,1
1405,9
1406,4
1407,9
1408,2
1409,9
1410,0
1411,8
1412,4
1413,1
1414,1
1415,0
1416,1
1417,1
1418,5
1419,9
1420,0
1421,0
1422,1
1423,9
1424,5
1425,9
1426,8
1427,1
1428,9
1429,5
1430,1
1431,4
1432,1
1433,8
1434,8
1435,9
1436,8
1437,9
1438,1
1439,1
1440,3
1441,8
1442,4
1443,6
1444,1
1445,4
1446,3
1447,8
1448,0
1449,1
1450,9
1451,9
1452,5
1453,4
1454,0
1455,8
1456,8
1457,1
1458,1
1459,9
1460,1
1461,8
1462,0
1463,0
1464,5
1465,1
1466,9
1467,4
1468,9
1469,1
1470,0
1471,1
1472,1
1473,8
1474,4
1475,1
1476,0
1477,1
1478,3
1479,8
1480,1
1481,5
1482,0
1483,8
1484,9
1485,8
1486,1
1487,1
1488,9
1489,1
1490,8
1491,1
1492,8
1493,5
1494,1
1495,3
1496,4
1497,8
1498,5
1499,4
1500,0
1501,7
1502,9
1503,8
1504,1
1505,4
1506,0
1507,1
1508,3
1509,9
1510,3
1511,9
1512,1
1513,1
1514,3
1515,4
1516,0
1517,1
1518,1
1519,0
1520,1
1521,1
1522,1
1523,4
1524,8
1525,9
1526,1
1527,9
1528,9
1529,9
1530,6
1531,9
1532,9
1533,9
1534,8
1535,4
1536,1
1537,9
1538,0
1539,0
1540,1
1541,1
1542,1
1543,1
1544,0
1545,1
1546,1
1547,9
1548,3
1549,0
1550,4
1551,1
1552,1
1553,1
1554,9
1555,8
1556,1
1557,1
1558,8
1559,9
1560,1
1561,0
1562,9
1563,5
1564,6
1565,9
1566,9
1567,3
1568,9
1569,2
1570,1
1571,9
1572,7
1573,4
1574,8
1575,5
1576,4
1577,9
1578,8
1579,0
1580,2
1581,9
1582,0
1583,8
1584,4
1585,3
1586,1
1587,1
1588,5
1589,9
1590,8
1591,0
1592,1
1593,1
1594,8
1595,5
1596,0
1597,1
1598,1
1599,4
1600,9
1601,6
1602,9
1603,5
1604,7
1605,9
1606,4
1607,9
1608,1
1609,7
1610,7
1611,5
1612,8
1613,5
1614,5
1615,5
1616,5
1617,5
1618,9
1619,6
1620,9
1621,9
1622,1
1623,9
1624,1
1625,3
1626,1
1627,4
1628,5
1629,9
1630,9
1631,9
1632,9
1633,9
1634,0
1635,0
1636,9
1637,8
1638,5
1639,0
1640,5
1641,0
1642,8
1643,4
1644,9
1645,4
1646,1
1647,8
1648,3
1649,1
1650,0
1651,8
1652,9
1653,1
1654,1
1655,8
1656,7
1657,9
1658,9
1659,1
1660,8
1661,1
1662,4
1663,0
1664,5
1665,8
1666,8
1667,9
1668,1
1669,9
1670,9
1671,4
1672,1
1673,1
1674,9
1675,1
1676,9
1677,0
1678,4
1679,1
1680,8
1681,0
1682,1
1683,0
1684,8
1685,9
1686,2
1687,9
1688,1
1689,8
1690,8
1691,1
1692,9
1693,1
1694,3
1695,9
1696,9
1697,9
1698,7
1699,0
1700,3
1701,9
1702,9
1703,9
1704,1
1705,9
1706,9
1707,3
1708,9
1709,5
1710,1
1711,1
1712,1
1713,9
1714,9
1715,2
1716,0
1717,8
1718,9
1719,9
1720,0
1721,9
1722,4
1723,6
1724,1
1725,5
1726,2
1727,9
1728,7
1729,9
1730,4
1731,0
1732,7
1733,9
1734,5
1735,2
1736,4
1737,0
1738,9
1739,8
1740,6
1741,1
1742,1
1743,1
1744,0
1745,8
1746,4
1747,7
1748,1
1749,6
1750,9
1751,9
1752,1
1753,5
1754,0
1755,1
1756,0
1757,1
1758,1
1759,0
1760,9
1761,9
1762,5
1763,9
1764,4
1765,5
1766,1
1767,4
1768,1
1769,0
1770,7
1771,9
1772,9
1773,1
1774,9
1775,9
1776,0
1777,8
1778,9
1779,8
1780,1
1781,1
1782,0
1783,9
1784,6
1785,1
1786,9
1787,1
1788,0
1789,9
1790,9
1791,9
1792,5
1793,1
1794,5
1795,8
1796,0
1797,9
1798,5
1799,9
1800,1
1801,0
1802,5
1803,9
1804,9
1805,5
1806,1
1807,5
1808,0
1809,4
1810,0
1811,0
1812,6
1813,4
1814,4
1815,5
1816,0
1817,0
1818,1
1819,1
1820,4
1821,1
1822,0
1823,7
1824,1
1825,5
1826,9
1827,8
1828,0
1829,9
1830,0
1831,1
1832,1
1833,5
1834,8
1835,9
1836,5
1837,9
1838,1
1839,0
1840,1
1841,2
1842,1
1843,7
1844,8
1845,1
1846,9
1847,1
1848,7
1849,1
1850,1
1851,4
1852,1
1853,3
1854,5
1855,1
1856,2
1857,1
1858,5
1859,5
1860,1
1861,5
1862,9
1863,1
1864,8
1865,9
1866,9
1867,1
1868,1
1869,9
1870,4
1871,9
1872,9
1873,0
1874,1
1875,9
1876,8
1877,1
1878,9
1879,5
1880,8
1881,4
1882,1
1883,1
1884,3
1885,8
1886,6
1887,1
1888,9
1889,9
1890,1
1891,0
1892,1
1893,1
1894,9
1895,1
1896,1
1897,9
1898,4
1899,1
1900,5
1901,3
1902,8
1903,0
1904,1
1905,1
1906,3
1907,9
1908,8
1909,1
1910,8
1911,8
1912,0
1913,9
1914,9
1915,4
1916,2
1917,6
1918,9
1919,7
1920,5
1921,9
1922,8
1923,9
1924,0
1925,5
1926,8
1927,9
1928,7
1929,1
1930,1
1931,2
1932,8
1933,1
1934,9
1935,1
1936,5
1937,1
1938,9
1939,9
1940,9
1941,1
1942,4
1943,9
1944,1
1945,5
1946,8
1947,4
1948,5
1949,8
1950,1
1951,8
1952,5
1953,1
1954,1
1955,9
1956,0
1957,4
1958,5
1959,9
1960,8
1961,9
1962,8
1963,9
1964,4
1965,4
1966,0
1967,8
1968,9
1969,0
1970,3
1971,4
1972,9
1973,9
1974,1
1975,9
1976,1
1977,6
1978,9
1979,4
1980,1
1981,1
1982,9
1983,4
1984,0
1985,9
1986,4
1987,5
1988,9
1989,4
1990,8
1991,8
1992,9
1993,1
1994,5
1995,1
1996,5
1997,1
1998,2
1999,9
2000,3
